NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,704,2022,090922,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090931,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090932,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090961,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,090962,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,091011,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,091012,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,091020,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,091030,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,091091,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,091099,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,100590,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,100610,01I,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,704,2022,100620,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,100630,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,100640,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,100710,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100790,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100810,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100830,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100840,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100850,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100860,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,100890,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110100,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,110220,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110290,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,110311,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110313,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110319,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,110320,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110412,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110419,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,110422,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110423,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110429,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,110430,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110510,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110520,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110610,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110620,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,110630,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110710,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110720,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110811,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110812,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
