NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,458,2017,841410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841420,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2
H5,458,2017,841430,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,841440,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841451,     70.00,     20.00,     30.00,     23.33,0,0,0,3,3,3
H5,458,2017,841459,    200.00,     20.00,     30.00,     22.22,0,0,0,9,9,9
H5,458,2017,841460,     55.00,      0.00,     35.00,     13.75,0,2,0,2,4,4
H5,458,2017,841480,     85.00,      0.00,     30.00,      8.50,1,5,0,5,10,11
H5,458,2017,841490,    110.00,      0.00,     30.00,      8.46,0,2,0,11,13,13
H5,458,2017,841510,     60.00,     30.00,     30.00,     30.00,0,0,0,2,2,2
H5,458,2017,841520,     60.00,     30.00,     30.00,     30.00,0,0,0,2,2,2
H5,458,2017,841581,    180.00,      0.00,     30.00,     16.36,0,5,0,6,11,11
H5,458,2017,841582,    120.00,      0.00,     30.00,     15.00,0,4,0,4,8,8
H5,458,2017,841583,    120.00,      0.00,     30.00,     15.00,0,4,0,4,8,8
H5,458,2017,841590,    270.00,      0.00,     30.00,     16.88,0,7,0,9,16,16
H5,458,2017,841610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841780,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841790,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841810,    120.00,     30.00,     30.00,     30.00,0,0,0,4,4,4
H5,458,2017,841821,     60.00,     30.00,     30.00,     30.00,0,0,0,2,2,2
H5,458,2017,841829,     30.00,     30.00,     30.00,     30.00,0,0,0,1,1,1
H5,458,2017,841830,     60.00,     30.00,     30.00,     30.00,0,0,0,2,2,2
H5,458,2017,841840,     60.00,     30.00,     30.00,     30.00,0,0,0,2,2,2
H5,458,2017,841850,    120.00,     30.00,     30.00,     30.00,0,0,0,4,4,4
H5,458,2017,841861,     30.00,     30.00,     30.00,     30.00,0,0,0,1,1,1
H5,458,2017,841869,    180.00,     30.00,     30.00,     30.00,0,0,0,6,6,6
H5,458,2017,841891,     30.00,     30.00,     30.00,     30.00,0,0,0,1,1,1
H5,458,2017,841899,     90.00,     30.00,     30.00,     30.00,0,0,0,3,3,3
H5,458,2017,841911,     30.00,      0.00,     30.00,     15.00,0,1,0,1,2,2
H5,458,2017,841919,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2
H5,458,2017,841920,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841931,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,841932,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,841939,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,841940,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,841950,     20.00,      0.00,     20.00,      6.67,0,2,0,1,3,3
H5,458,2017,841960,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,841981,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,841989,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,841990,     10.00,      0.00,      5.00,      2.00,0,3,0,2,5,5
H5,458,2017,842010,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,842091,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842099,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,842112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,842119,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842121,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,842122,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842123,     75.00,      0.00,     25.00,     12.50,0,3,0,3,6,6
H5,458,2017,842129,     10.00,      0.00,      5.00,      1.67,0,4,0,2,6,6
H5,458,2017,842131,     75.00,     25.00,     25.00,     25.00,0,0,0,3,3,3
H5,458,2017,842139,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
H5,458,2017,842191,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,842199,     20.00,      0.00,      5.00,      2.22,0,5,0,4,9,9
H5,458,2017,842211,     25.00,      5.00,     20.00,     12.50,0,0,0,2,2,2
H5,458,2017,842219,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,842220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,842230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
