NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,152,2017,030285,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030289,    108.00,      6.00,      6.00,      6.00,0,0,0,18,18,18
H5,152,2017,030291,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030292,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030299,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030311,     36.00,      6.00,      6.00,      6.00,0,0,0,6,6,6
H5,152,2017,030312,     36.00,      6.00,      6.00,      6.00,0,0,0,6,6,6
H5,152,2017,030313,     36.00,      6.00,      6.00,      6.00,0,0,0,6,6,6
H5,152,2017,030314,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030319,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030323,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030324,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030325,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030326,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030329,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030331,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030332,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030333,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030334,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030339,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030341,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030342,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030343,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030344,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030345,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030346,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030349,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030351,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030353,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030354,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030355,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030356,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030357,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030359,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030363,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030364,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030365,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030366,     48.00,      6.00,      6.00,      6.00,0,0,0,8,8,8
H5,152,2017,030367,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030368,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030369,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030381,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030382,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030383,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030384,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030389,    180.00,      6.00,      6.00,      6.00,0,0,0,30,30,30
H5,152,2017,030391,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030392,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030399,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030431,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030432,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030433,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030439,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030441,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030442,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030443,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
