NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,096,2022,920210,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920290,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920510,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920590,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,920600,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920710,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920790,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920890,156,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,096,2022,920930,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920991,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,920992,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920994,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920999,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940120,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,940130,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940140,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940152,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940153,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940159,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940161,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940171,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940179,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,940190,156,   ,      0.00,      0.00,      0.00,      0.00,6,6,0,0
H5,096,2022,940210,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,940290,156,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,096,2022,940310,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940320,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,940340,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940390,156,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,096,2022,940410,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940421,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,940429,156,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,096,2022,940430,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,940560,156,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,096,2022,940599,156,   ,      0.00,      0.00,      0.00,      0.00,6,1,5,0
H5,096,2022,950300,156,   ,      0.00,      0.00,      0.00,      0.00,14,1,13,0
H5,096,2022,950510,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,950590,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,950640,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,090111,344,   ,,,,,2,2,0,2
H5,096,2022,090112,344,   ,,,,,2,2,0,2
H5,096,2022,090121,344,   ,,,,,2,2,0,2
H5,096,2022,090122,344,   ,,,,,2,2,0,2
H5,096,2022,090210,344,   ,,,,,2,2,0,2
H5,096,2022,090220,344,   ,,,,,2,2,0,2
H5,096,2022,090230,344,   ,,,,,2,2,0,2
H5,096,2022,090240,344,   ,,,,,2,2,0,2
H5,096,2022,271019,344,   ,      0.00,      0.00,      0.00,      0.00,16,1,15,8
H5,096,2022,340120,344,   ,     11.00,      3.00,      5.00,      3.67,3,2,1,0
