NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H6,124,2022,071310,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,071331,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,071332,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,080810,00G,   ,      5.00,      0.00,      5.00,      2.50,2,1,1,0
H6,124,2022,080910,00G,   ,      5.00,      0.00,      5.00,      1.67,3,1,2,0
H6,124,2022,080921,00G,   ,     10.00,      0.00,      5.00,      3.33,3,2,1,0
H6,124,2022,080929,00G,   ,     10.00,      0.00,      5.00,      2.50,4,2,2,0
H6,124,2022,080930,00G,   ,     13.00,      0.00,      8.00,      2.60,5,2,3,0
H6,124,2022,080940,00G,   ,     17.00,      0.00,      6.00,      2.83,6,3,3,0
H6,124,2022,090412,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,110813,00G,   ,      5.00,      5.00,      5.00,      5.00,1,1,0,0
H6,124,2022,120242,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,120930,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,120991,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,120999,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,121410,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,150810,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,150890,00G,   ,      5.00,      5.00,      5.00,      5.00,1,1,0,0
H6,124,2022,151110,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,151221,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,151229,00G,   ,      5.00,      5.00,      5.00,      5.00,1,1,0,0
H6,124,2022,151311,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,151319,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,151321,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,151329,00G,   ,     10.00,      0.00,     10.00,      5.00,2,1,1,0
H6,124,2022,151710,00G,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,1
H6,124,2022,151790,00G,   ,     18.50,      0.00,     11.00,      3.70,6,1,5,1
H6,124,2022,160100,00G,   ,    412.50,      0.00,    238.00,     51.56,8,4,4,0
H6,124,2022,160210,00G,   ,     20.00,     10.00,     10.00,     10.00,2,2,0,0
H6,124,2022,160220,00G,   ,    392.50,      0.00,    238.00,     65.42,6,1,5,0
H6,124,2022,160231,00G,   ,     29.50,      2.00,     10.00,      7.38,9,3,6,5
H6,124,2022,160232,00G,   ,     27.00,      0.00,     10.00,      6.75,9,1,8,5
H6,124,2022,160239,00G,   ,     19.50,      0.00,     10.00,      6.50,3,1,2,0
H6,124,2022,160242,00G,   ,      5.00,      0.00,      5.00,      2.50,2,1,1,0
H6,124,2022,160249,00G,   ,      5.00,      0.00,      5.00,      2.50,2,1,1,0
H6,124,2022,160250,00G,   ,     14.50,      0.00,      9.50,      4.83,3,1,2,0
H6,124,2022,160290,00G,   ,     13.00,      0.00,      8.00,      4.33,3,2,1,0
H6,124,2022,160300,00G,   ,      2.00,      0.00,      2.00,      1.00,2,1,1,0
H6,124,2022,160413,00G,   ,      7.00,      0.00,      7.00,      3.50,2,1,1,0
H6,124,2022,160414,00G,   ,      8.00,      3.50,      4.50,      4.00,2,1,1,0
H6,124,2022,160416,00G,   ,      5.00,      0.00,      5.00,      2.50,2,1,1,0
H6,124,2022,160420,00G,   ,     24.00,      7.00,     10.00,      8.00,3,1,2,0
H6,124,2022,160431,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,160432,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,160530,00G,   ,      3.00,      0.00,      3.00,      1.50,2,1,1,0
H6,124,2022,160551,00G,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,160552,00G,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H6,124,2022,160553,00G,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H6,124,2022,160556,00G,   ,      6.00,      6.00,      6.00,      6.00,1,1,0,0
H6,124,2022,160557,00G,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H6,124,2022,732490,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,732510,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,732599,352,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,732619,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,732620,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,732690,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,741810,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,741820,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,741920,352,   ,      0.00,      0.00,      0.00,      0.00,3,1,2,0
H6,124,2022,741980,352,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,750890,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,761010,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,761090,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,761210,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,761290,352,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,761510,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,761520,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,761691,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,761699,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,790700,352,   ,      0.00,      0.00,      0.00,      0.00,4,2,2,0
H6,124,2022,800700,352,   ,      0.00,      0.00,      0.00,      0.00,4,1,3,0
H6,124,2022,820110,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,820130,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,820140,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,820160,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,820190,352,   ,      0.00,      0.00,      0.00,      0.00,5,2,3,0
H6,124,2022,820210,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820310,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820320,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820330,352,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,820340,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820411,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820412,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820420,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820510,352,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,820520,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,820530,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820540,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820551,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,820559,352,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,820560,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820570,352,   ,      0.00,      0.00,      0.00,      0.00,3,1,2,0
H6,124,2022,820590,352,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,820600,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,820790,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,821000,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,821110,352,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,821191,352,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,821192,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,821193,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,821194,352,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,821195,352,   ,      0.00,      0.00,      0.00,      0.00,6,5,1,0
H6,124,2022,821210,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,821220,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,821300,352,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H6,124,2022,821410,352,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441192,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,441410,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441490,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441510,804,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,441700,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,441811,804,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,441819,804,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,441830,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441840,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441873,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441874,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441875,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441879,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441881,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441882,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441883,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441889,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441891,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441892,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441899,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,441911,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
