NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,604,2022,080450,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,080510,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080521,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080522,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080529,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,080540,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080550,032,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,604,2022,080590,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080610,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080620,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080711,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080719,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080720,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080810,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080830,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080840,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080910,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551120,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551130,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551211,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551219,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551221,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551229,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551291,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551299,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551311,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551312,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551313,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551319,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551321,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551323,188,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,551329,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551331,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551339,188,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,604,2022,551341,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551349,188,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,604,2022,551411,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551412,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551419,188,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,551421,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551422,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551423,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551429,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551430,188,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,604,2022,551441,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551442,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551443,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551449,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551511,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551512,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551513,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551519,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551521,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551522,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551529,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551591,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551599,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551611,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551612,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551613,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551614,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551621,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551622,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551623,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551624,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551641,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551642,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551643,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551644,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551691,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551692,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551693,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,551694,188,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080921,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080929,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080930,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080940,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081010,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081020,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081030,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081040,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081050,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081060,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081070,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081090,032,   ,      0.00,      0.00,      0.00,      0.00,6,6,0,0
H5,604,2022,081190,032,   ,      0.00,      0.00,      0.00,      0.00,8,8,0,0
H5,604,2022,081310,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081320,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081330,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081340,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,081350,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090111,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,090112,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090121,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,090122,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090190,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090210,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090220,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090230,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,090240,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,100390,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,100840,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,100860,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,100890,032,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,604,2022,110220,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110290,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,110311,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110412,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110419,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110422,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110423,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110429,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,110430,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110620,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,110710,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110720,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110811,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110812,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110813,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110814,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110819,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110820,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,110900,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,120300,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,121120,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,121190,032,   ,      0.00,      0.00,      0.00,      0.00,6,1,5,0
H5,604,2022,121221,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,121229,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,121293,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,121299,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,130214,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,130219,032,   ,      0.00,      0.00,      0.00,      0.00,5,5,0,0
