NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,604,2017,030333,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030334,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030339,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030341,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030342,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030343,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030344,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030345,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030346,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030349,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030351,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030353,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030354,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030355,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030356,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030357,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030359,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030363,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030364,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030365,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030366,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030367,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030368,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030369,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030381,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030382,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030383,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030384,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030389,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030391,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030392,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030399,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030431,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030432,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030433,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030439,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030441,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030442,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030443,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030444,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030445,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030446,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030447,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030448,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030449,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030451,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030452,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030453,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030454,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030455,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030456,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030457,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030459,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030461,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030462,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030463,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030469,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030471,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030472,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030473,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030474,      0.00,      0.00,      0.00,      0.00,0,7,0,0,7,7
H5,604,2017,030475,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030479,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030481,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030482,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030483,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030484,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030485,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030486,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030487,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030488,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030489,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030491,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030492,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030493,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030494,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030495,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030496,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030497,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030499,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030510,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,604,2017,030520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030531,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030532,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030539,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030541,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030542,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030543,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030544,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030549,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030551,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030552,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030553,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030554,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030559,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030561,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030562,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030563,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030564,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030569,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030571,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030572,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030579,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030611,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030614,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030615,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030616,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030617,      0.00,      0.00,      0.00,      0.00,0,7,0,0,7,7
H5,604,2017,030619,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
